Species,Population,location,year1,focal_ID,mate_ID,focal_ID_sex,breeding_attempt,divorce,easting,northing,nest_dist,laying_date,clutch_size,fate,no_chick,male_weight,female_weight,tmin,tmax,prec,tmean
vociferus,kd_US,california,1994,RY/Y:RY/A,RO/A:RO/Y,male,2,NA,NA,NA,NA,31/05/1994,4,1,NA,NA,NA,11.7,23.9,2,17.8
vociferus,kd_US,california,1995,AB:OO,AB:GG,male,1,Divorced males,NA,NA,NA,16/05/1995,4,0,NA,NA,NA,1.1,16.7,0,8.9
vociferus,kd_US,california,1995,AB:OO,GO/A:WW/R,male,2,NA,NA,NA,NA,05/06/1995,4,1,NA,NA,NA,0.6,12.8,1.8,6.7
vociferus,kd_US,california,1995,BA:RR,-:AO,male,1,Retained couples,NA,NA,NA,22/04/1995,4,0,NA,NA,NA,-3.3,16.7,0,6.7
vociferus,kd_US,california,1995,BA:RR,-:AO,male,2,Retained couples,NA,NA,NA,26/05/1995,4,0,NA,NA,NA,5,21.7,0.8,13.35
vociferus,kd_US,california,1995,BA:RR,-:AO,male,3,NA,NA,NA,NA,11/06/1995,3,1,NA,NA,NA,5.6,26.1,0,15.85
vociferus,kd_US,california,1995,BB:WA,BO/A:GG/Y,male,1,Retained couples,NA,NA,NA,28/05/1995,4,0,NA,NA,NA,3.3,22.8,0,13.05
vociferus,kd_US,california,1995,BB:WA,BO/A:GG/Y,male,2,NA,NA,NA,NA,12/06/1995,4,1,NA,NA,NA,6.1,27.2,0,16.65
vociferus,kd_US,california,1995,GA:YG-u,BA:YY,male,1,Retained couples,NA,NA,NA,08/04/1995,4,0,NA,NA,NA,2.2,7.2,1.3,4.7
vociferus,kd_US,california,1995,GA:YG-u,BA:YY,male,2,Retained couples,NA,NA,NA,10/05/1995,4,0,NA,NA,NA,3.3,17.8,0,10.55
vociferus,kd_US,california,1995,GA:YG-u,BA:YY,male,3,NA,NA,NA,NA,22/05/1995,4,1,NA,NA,NA,9.4,18.3,1.5,13.85
vociferus,kd_US,california,1995,KA:KO,BO/A:KK/Y,male,1,Retained couples,NA,NA,NA,03/05/1995,4,0,NA,NA,NA,1.7,16.7,0,9.2
vociferus,kd_US,california,1995,KA:KO,BO/A:KK/Y,male,2,NA,NA,NA,NA,28/05/1995,4,1,NA,NA,NA,3.3,22.8,0,13.05
vociferus,kd_US,california,1995,KY/A:BB/R,OG/A:WW/R,male,1,Retained couples,NA,NA,NA,21/05/1995,4,0,NA,NA,NA,4.4,21.1,0,12.75
vociferus,kd_US,california,1995,KY/A:BB/R,OG/A:WW/R,male,2,NA,NA,NA,NA,14/06/1995,3,1,NA,NA,NA,8.9,17.2,0.5,13.05
vociferus,kd_US,california,1995,KY/A:YY/Y,GG/A:RR/Y,male,1,Retained couples,NA,NA,NA,10/05/1995,NA,0,NA,NA,NA,3.3,17.8,0,10.55
vociferus,kd_US,california,1995,KY/A:YY/Y,GG/A:RR/Y,male,2,NA,NA,NA,NA,04/06/1995,4,1,NA,NA,NA,7.8,24.4,0,16.1
vociferus,kd_US,california,1995,OO/A:RY/R,GK/A:GK/R,male,1,Retained couples,NA,NA,NA,16/05/1995,4,0,NA,NA,NA,1.1,16.7,0,8.9
vociferus,kd_US,california,1995,OO/A:RY/R,GK/A:GK/R,male,2,NA,NA,NA,NA,28/05/1995,4,1,NA,NA,NA,3.3,22.8,0,13.05
vociferus,kd_US,california,1995,RA:YR-u,WW/A:WB/R,male,1,Retained couples,NA,NA,NA,17/05/1995,3,0,NA,NA,NA,8.9,20,0,14.45
vociferus,kd_US,california,1995,RA:YR-u,WW/A:WB/R,male,2,NA,NA,NA,NA,16/06/1995,4,1,NA,NA,NA,3.3,16.7,13.7,10
vociferus,kd_US,california,1995,RB/A:RB/Y,YY/A:YB/Y,male,1,Retained couples,NA,NA,NA,24/05/1995,4,0,NA,NA,NA,6.1,17.2,1.8,11.65
vociferus,kd_US,california,1995,RB/A:RB/Y,YY/A:YB/Y,male,2,NA,NA,NA,NA,05/06/1995,4,1,NA,NA,NA,0.6,12.8,1.8,6.7
vociferus,kd_US,california,1995,RG/A:OO/Y,K/A(R):G/Y,male,1,Divorced males,NA,NA,NA,25/05/1995,NA,0,NA,NA,NA,2.8,21.7,0,12.25
vociferus,kd_US,california,1995,RG/A:OO/Y,BY/A:KK/R,male,2,NA,NA,NA,NA,02/06/1995,4,1,NA,NA,NA,6.7,20.6,1.5,13.65
vociferus,kd_US,california,1995,RR/A:BB/Y,KR/A:YY/R,male,1,Divorced males,NA,NA,NA,02/05/1995,4,0,NA,NA,NA,2.8,13.3,0,8.05
vociferus,kd_US,california,1995,RR/A:BB/Y,KR/A:OO/R,male,2,NA,NA,NA,NA,31/05/1995,4,0,NA,NA,NA,8.3,26.7,0,17.5
vociferus,kd_US,california,1995,RR/A:GG/Y,GO/A:RR/R,male,1,Retained couples,NA,NA,NA,20/04/1995,4,0,NA,NA,NA,-2.2,5.6,1.5,1.7
vociferus,kd_US,california,1995,RR/A:GG/Y,GO/A:RR/R,male,2,Retained couples,NA,NA,NA,13/05/1995,3,0,NA,NA,NA,1.1,10,17,5.55
vociferus,kd_US,california,1995,RR/A:GG/Y,GO/A:RR/R,male,3,Divorced males,NA,NA,NA,29/05/1995,4,0,NA,NA,NA,3.9,25.6,0,14.75
vociferus,kd_US,california,1995,RR/A:GG/Y,YB/A:WW/R,male,4,NA,NA,NA,NA,13/06/1995,3,0,NA,NA,NA,6.7,25.6,0,16.15
vociferus,kd_US,california,1995,RR/A:KK/Y,GY/A:GY/Y,male,1,Retained couples,NA,NA,NA,15/05/1995,4,0,NA,NA,NA,3.9,12.2,6.9,8.05
vociferus,kd_US,california,1995,RR/A:KK/Y,GY/A:GY/Y,male,2,NA,NA,NA,NA,28/05/1995,4,1,NA,NA,NA,3.3,22.8,0,13.05
vociferus,kd_US,california,1995,RR/A:KY/Y,OG/A:GG/R,male,3,Retained couples,NA,NA,NA,08/06/1995,4,0,NA,NA,NA,1.1,19.4,0,10.25
vociferus,kd_US,california,1995,RR/A:KY/Y,OG/A:GG/R,male,4,NA,NA,NA,NA,23/06/1995,4,0,NA,NA,NA,6.1,28.3,0,17.2
vociferus,kd_US,california,1995,RR/A:OO/Y,GB:AB,male,1,Retained couples,NA,NA,NA,14/05/1995,4,0,NA,NA,NA,5,13.9,0,9.45
vociferus,kd_US,california,1995,RR/A:OO/Y,GB:AB,male,2,NA,NA,NA,NA,19/06/1995,3,1,NA,NA,NA,3.3,16.1,0,9.7
vociferus,kd_US,california,1995,YB/A:RR/R,WW/R:BY/A,male,1,Retained couples,NA,NA,NA,13/05/1995,4,0,NA,NA,NA,1.1,10,17,5.55
vociferus,kd_US,california,1995,YB/A:RR/R,WW/R:BY/A,male,2,NA,NA,NA,NA,02/06/1995,4,1,NA,NA,NA,6.7,20.6,1.5,13.65
vociferus,kd_US,california,1995,YK/A:RR/Y,YK/A:OO/Y,male,1,Retained couples,NA,NA,NA,22/04/1995,4,1,NA,NA,NA,-3.3,16.7,0,6.7
vociferus,kd_US,california,1995,YK/A:RR/Y,YK/A:OO/Y,male,2,NA,NA,NA,NA,14/06/1995,4,0,NA,NA,NA,8.9,17.2,0.5,13.05
vociferus,kd_US,california,1995,YO/A:YO/Y,YB/A:YB/Y,male,1,Retained couples,NA,NA,NA,15/05/1995,4,1,NA,NA,NA,3.9,12.2,6.9,8.05
vociferus,kd_US,california,1995,YO/A:YO/Y,YB/A:YB/Y,male,2,NA,NA,NA,NA,29/06/1995,2,1,NA,NA,NA,8.3,28.9,0,18.6
vociferus,kd_US,california,1995,YR:YA,GA:BB,male,1,Retained couples,NA,NA,NA,09/06/1995,NA,0,NA,NA,NA,3.3,21.7,0,12.5
vociferus,kd_US,california,1995,YR:YA,GA:BB,male,2,NA,NA,NA,NA,19/06/1995,4,1,NA,NA,NA,3.3,16.1,0,9.7
vociferus,kd_US,california,1995,YR/A:GG/R,KR/A:BB/R,male,1,Divorced males,NA,NA,NA,20/05/1995,4,0,NA,NA,NA,3.3,23.3,0,13.3
vociferus,kd_US,california,1995,YR/A:GG/R,YY/A:GO/R,male,2,NA,NA,NA,NA,03/07/1995,3,0,NA,NA,NA,12.2,26.7,0,19.45
vociferus,kd_US,california,1996,AK:OG,KW/A:KK/O,male,1,Retained couples,NA,NA,NA,20/04/1996,4,1,NA,NA,NA,-4.4,10.6,0,3.1
vociferus,kd_US,california,1996,AK:OG,KW/A:KK/O,male,2,NA,NA,NA,NA,06/06/1996,4,0,NA,NA,NA,7.2,31.7,0,19.45
vociferus,kd_US,california,1996,BB:BA,OO/A:YK/Y,male,1,Divorced males,NA,NA,NA,03/05/1996,4,0,NA,NA,NA,3.3,20,0,11.65
vociferus,kd_US,california,1996,BB:BA,KK/A:RG/Y,male,2,NA,NA,NA,NA,27/05/1996,4,1,NA,NA,NA,11.7,18.3,3.3,15
vociferus,kd_US,california,1996,BB:WA,KK/A:RG/Y,male,1,Retained couples,NA,NA,NA,12/05/1996,NA,2,NA,NA,NA,6.1,30.6,0,18.35
vociferus,kd_US,california,1996,BB:WA,KK/A:RG/Y,male,2,Divorced males,NA,NA,NA,15/05/1996,4,0,NA,NA,NA,10,18.9,1.3,14.45
vociferus,kd_US,california,1996,BB:WA,OG/A:GG/R,male,3,NA,NA,NA,NA,01/06/1996,4,1,NA,NA,NA,4.4,26.1,0,15.25
vociferus,kd_US,california,1996,GG/A:KO/O,YY/A:RY/O,male,1,Retained couples,NA,NA,NA,26/04/1996,4,0,NA,NA,NA,6.1,21.1,0,13.6
vociferus,kd_US,california,1996,GG/A:KO/O,GY/A:YY/O,male,2,NA,NA,NA,NA,01/06/1996,4,0,NA,NA,NA,4.4,26.1,0,15.25
vociferus,kd_US,california,1996,KY/A:YY/Y,GG/A:RR/Y,male,1,Retained couples,NA,NA,NA,06/04/1996,4,0,NA,NA,NA,-0.6,21.7,0,10.55
vociferus,kd_US,california,1996,KY/A:YY/Y,GG/A:RR/Y,male,2,Retained couples,NA,NA,NA,25/04/1996,4,1,NA,NA,NA,1.1,21.7,0,11.4
vociferus,kd_US,california,1996,KY/A:YY/Y,GG/A:RR/Y,male,3,NA,NA,NA,NA,04/06/1996,4,0,NA,NA,NA,8.3,30,0,19.15
vociferus,kd_US,california,1996,OO/A:BB/Y,BA:BY,male,1,Retained couples,NA,NA,NA,13/04/1996,4,1,NA,NA,NA,-3.3,13.3,0,5
vociferus,kd_US,california,1996,OO/A:BB/Y,BA:BY,male,2,NA,NA,NA,NA,03/06/1996,4,1,NA,NA,NA,9.4,32.2,0,20.8
vociferus,kd_US,california,1996,OO/A:OB/O,OG/A:RR/R,male,1,Divorced males,NA,NA,NA,29/04/1996,4,0,NA,NA,NA,-1.7,23.3,0,10.8
vociferus,kd_US,california,1996,OO/A:OB/O,GY/A:OO/O,male,2,NA,NA,NA,NA,29/05/1996,4,1,NA,NA,NA,2.8,19.4,0,11.1
vociferus,kd_US,california,1996,RA:RR,BB/A:BB/Y,male,1,Retained couples,NA,NA,NA,03/05/1996,4,0,NA,NA,NA,3.3,20,0,11.65
vociferus,kd_US,california,1996,RA:RR,BB/A:BB/Y,male,2,Retained couples,NA,NA,NA,22/05/1996,4,0,NA,NA,NA,7.8,13.9,0,10.85
vociferus,kd_US,california,1996,RA:RR,BB/A:BB/Y,male,3,NA,NA,NA,NA,10/06/1996,4,1,NA,NA,NA,5,27.8,0,16.4
vociferus,kd_US,california,1996,RR/A:BB/Y,KW/A:YY/O,male,1,Retained couples,NA,NA,NA,13/05/1996,4,0,NA,NA,NA,13.9,26.1,0,20
vociferus,kd_US,california,1996,RR/A:BB/Y,YG/A:YY/O,male,2,NA,NA,NA,NA,11/06/1996,3,1,NA,NA,NA,8.9,26.7,0,17.8
vociferus,kd_US,california,1996,RR/A:GO/R,YY/A:OG/R,male,1,Divorced males,NA,NA,NA,20/04/1996,NA,0,NA,NA,NA,-4.4,10.6,0,3.1
vociferus,kd_US,california,1996,RR/A:GO/R,GG/A:KW/O,male,2,Retained couples,NA,NA,NA,17/05/1996,3,0,NA,NA,NA,9.4,15,13,12.2
vociferus,kd_US,california,1996,RR/A:GO/R,GG/A:KW/O,male,3,NA,NA,NA,NA,12/06/1996,4,1,NA,NA,NA,7.8,28.9,0,18.35
vociferus,kd_US,california,1996,RR/A:KY/Y,GB:AB,male,1,Divorced males,NA,NA,NA,05/04/1996,4,0,NA,NA,NA,-2.2,19.4,0,8.6
vociferus,kd_US,california,1996,RR/A:KK/Y,GY/A:GY/Y,male,2,Retained couples,NA,NA,NA,13/04/1996,4,0,NA,NA,NA,-3.3,13.3,0,5
vociferus,kd_US,california,1996,RR/A:KK/Y,GY/A:GY/Y,male,3,Divorced males,NA,NA,NA,29/04/1996,4,1,NA,NA,NA,-1.7,23.3,0,10.8
vociferus,kd_US,california,1996,RR/A:KY/Y,GB:AB,male,4,NA,NA,NA,NA,01/05/1996,4,1,NA,NA,NA,2.8,25,0,13.9
vociferus,kd_US,california,1996,RY/A:OO/O,YY/A:KO/R,male,1,Divorced males,NA,NA,NA,19/05/1996,3,0,NA,NA,NA,3.9,13.9,0,8.9
vociferus,kd_US,california,1996,RY/A:OO/O,BB/A:BO/O,male,2,NA,NA,NA,NA,06/06/1996,4,1,NA,NA,NA,7.2,31.7,0,19.45
vociferus,kd_US,california,1996,WO:WA,KA:WK,male,1,Retained couples,NA,NA,NA,11/04/1996,NA,0,NA,NA,NA,-0.6,16.1,0,7.75
vociferus,kd_US,california,1996,WO:WA,KA:WK,male,2,Retained couples,NA,NA,NA,05/05/1996,4,0,NA,NA,NA,3.9,20.6,0,12.25
vociferus,kd_US,california,1996,WO:WA,KA:WK,male,3,Retained couples,NA,NA,NA,22/05/1996,4,0,NA,NA,NA,7.8,13.9,0,10.85
vociferus,kd_US,california,1996,WO:WA,KA:WK,male,4,NA,NA,NA,NA,22/06/1996,4,0,NA,NA,NA,5,24.4,0,14.7
vociferus,kd_US,california,1996,YB/A:RR/R,RR/A:BY/R,male,1,Retained couples,NA,NA,NA,11/04/1996,NA,0,NA,NA,NA,-0.6,16.1,0,7.75
vociferus,kd_US,california,1996,YB/A:RR/R,RR/A:BY/R,male,2,Retained couples,NA,NA,NA,15/05/1996,3,0,NA,NA,NA,10,18.9,1.3,14.45
vociferus,kd_US,california,1996,YB/A:RR/R,RR/A:BY/R,male,3,NA,NA,NA,NA,28/05/1996,4,1,NA,NA,NA,1.7,21.1,0,11.4
vociferus,kd_US,california,1996,YY/A:OB/Y,KK/A:WB/R,male,1,Retained couples,NA,NA,NA,09/05/1996,NA,0,NA,NA,NA,-1.7,21.7,0,10
vociferus,kd_US,california,1996,YY/A:OB/Y,KK/A:WB/R,male,2,NA,NA,NA,NA,22/05/1996,4,1,NA,NA,NA,7.8,13.9,0,10.85
vociferus,kd_US,california,1997,AK:OG,KW/A:KK/O,male,1,Divorced males,NA,NA,NA,20/04/1997,4,1,NA,NA,NA,10,19.4,0,14.7
vociferus,kd_US,california,1997,AK:OG,RB/A:RR/O,male,2,Divorced males,NA,NA,NA,23/04/1997,4,1,NA,NA,NA,2.2,12.8,4.8,7.5
vociferus,kd_US,california,1997,AK:OG,KW/A:KK/O,male,3,NA,NA,NA,NA,23/06/1997,4,0,NA,NA,NA,3.9,21.7,0,12.8
vociferus,kd_US,california,1997,BW/A:KK/G,OO/A:BW/W,male,1,Retained couples,NA,NA,NA,20/04/1997,4,0,NA,NA,NA,10,19.4,0,14.7
vociferus,kd_US,california,1997,BW/A:KK/G,OO/A:BW/W,male,2,Retained couples,NA,NA,NA,28/05/1997,NA,0,NA,NA,NA,8.9,25.6,0,17.25
vociferus,kd_US,california,1997,BW/A:KK/G,OO/A:BW/W,male,3,Retained couples,NA,NA,NA,31/05/1997,4,0,NA,NA,NA,9.4,23.3,0,16.35
vociferus,kd_US,california,1997,BW/A:KK/G,OO/A:BW/W,male,4,NA,NA,NA,NA,16/06/1997,4,1,NA,NA,NA,11.1,28.9,0,20
vociferus,kd_US,california,1997,GA:YG-u,K/A(G):K/R,male,1,Retained couples,NA,NA,NA,19/04/1997,4,0,NA,NA,NA,8.3,20,0.8,14.15
vociferus,kd_US,california,1997,GA:YG-u,K/A(G):K/R,male,2,Retained couples,NA,NA,NA,13/05/1997,4,0,NA,NA,NA,6.1,28.9,0,17.5
vociferus,kd_US,california,1997,GA:YG-u,K/A(G):K/R,male,3,Retained couples,NA,NA,NA,30/05/1997,NA,0,NA,NA,NA,10,30,0,20
vociferus,kd_US,california,1997,GA:YG-u,K/A(G):K/R,male,4,NA,NA,NA,NA,07/06/1997,4,0,NA,NA,NA,2.8,25.6,0,14.2
vociferus,kd_US,california,1997,GG/A:RG/W,KK/A:GY/W,male,1,Retained couples,NA,NA,NA,31/03/1997,4,1,NA,NA,NA,-2.2,5,1.8,1.4
vociferus,kd_US,california,1997,GG/A:RG/W,KK/A:GY/W,male,2,NA,NA,NA,NA,26/05/1997,4,0,NA,NA,NA,3.3,20,0,11.65
vociferus,kd_US,california,1997,GG/A:RW/W,BB/A:YG/W,male,1,Retained couples,NA,NA,NA,02/05/1997,4,1,NA,NA,NA,0,19.4,0,9.7
vociferus,kd_US,california,1997,GG/A:RW/W,BB/A:YG/W,male,2,NA,NA,NA,NA,18/06/1997,NA,0,NA,NA,NA,8.9,30,0,19.45
vociferus,kd_US,california,1997,GO/A:BB/R,KK/A:RG/Y,male,1,Retained couples,NA,NA,NA,23/04/1997,4,0,NA,NA,NA,2.2,12.8,4.8,7.5
vociferus,kd_US,california,1997,GO/A:BB/R,KK/A:RG/Y,male,2,NA,NA,NA,NA,14/06/1997,4,1,NA,NA,NA,12.8,22.2,0,17.5
vociferus,kd_US,california,1997,KA:KO,BB/A:GO/R,male,1,Retained couples,NA,NA,NA,21/04/1997,NA,0,NA,NA,NA,8.3,18.3,0,13.3
vociferus,kd_US,california,1997,KA:KO,BB/A:GO/R,male,2,Retained couples,NA,NA,NA,01/05/1997,4,0,NA,NA,NA,-0.6,12.8,0,6.1
vociferus,kd_US,california,1997,KA:KO,BB/A:GO/R,male,3,NA,NA,NA,NA,22/05/1997,4,1,NA,NA,NA,7.8,18.3,0,13.05
vociferus,kd_US,california,1997,KK/A:OK/Y,BR/A:YY/W,male,1,Retained couples,NA,NA,NA,25/05/1997,4,0,NA,NA,NA,4.4,17.8,1,11.1
vociferus,kd_US,california,1997,KK/A:OK/Y,BR/A:YY/W,male,2,NA,NA,NA,NA,20/06/1997,4,0,NA,NA,NA,9.4,27.8,0,18.6
vociferus,kd_US,california,1997,KK/A:RW/W,OK/A:RR/W,male,1,Retained couples,NA,NA,NA,23/04/1997,4,0,NA,NA,NA,2.2,12.8,4.8,7.5
vociferus,kd_US,california,1997,KK/A:RW/W,OK/A:RR/W,male,2,NA,NA,NA,NA,19/05/1997,4,0,NA,NA,NA,6.7,28.3,0,17.5
vociferus,kd_US,california,1997,OO/A:BY/R,YY/A:BR/O,male,1,Retained couples,NA,NA,NA,24/04/1997,4,0,NA,NA,NA,2.2,14.4,1.8,8.3
vociferus,kd_US,california,1997,OO/A:BY/R,YY/A:BR/O,male,2,Divorced males,NA,NA,NA,19/05/1997,NA,0,NA,NA,NA,6.7,28.3,0,17.5
vociferus,kd_US,california,1997,OO/A:BY/R,KY/A:KK/W,male,3,NA,NA,NA,NA,29/05/1997,4,1,NA,NA,NA,10.6,26.1,0,18.35
vociferus,kd_US,california,1997,OO/A:RB/W,BB/A:GY/O,male,1,Retained couples,NA,NA,NA,22/04/1997,4,0,NA,NA,NA,7.8,16.1,0,11.95
vociferus,kd_US,california,1997,OO/A:RB/W,BB/A:GY/O,male,2,NA,NA,NA,NA,24/05/1997,4,1,NA,NA,NA,4.4,16.7,0,10.55
vociferus,kd_US,california,1997,OO/A:RW/O,GY/A:GG/O,male,1,Retained couples,NA,NA,NA,20/04/1997,4,0,NA,NA,NA,10,19.4,0,14.7
vociferus,kd_US,california,1997,OO/A:RW/O,GY/A:GG/O,male,2,NA,NA,NA,NA,16/05/1997,4,1,NA,NA,NA,6.7,26.7,9.1,16.7
vociferus,kd_US,california,1997,RA:RR,BB/A:BB/Y,male,1,Retained couples,NA,NA,NA,25/04/1997,4,1,NA,NA,NA,-1.7,19.4,0,8.85
vociferus,kd_US,california,1997,RA:RR,BB/A:BB/Y,male,2,NA,NA,NA,NA,15/06/1997,4,0,NA,NA,NA,10.6,26.7,0,18.65
vociferus,kd_US,california,1997,RR/A:BB/Y,KK/A:WB/R,male,1,Retained couples,NA,NA,NA,06/05/1997,4,0,NA,NA,NA,9.4,22.2,0,15.8
vociferus,kd_US,california,1997,RR/A:BB/Y,KK/A:WB/R,male,2,NA,NA,NA,NA,26/05/1997,4,1,NA,NA,NA,3.3,20,0,11.65
vociferus,kd_US,california,1997,RR/A:KK/Y,GY/A:GY/Y,male,1,Retained couples,NA,NA,NA,22/04/1997,4,0,NA,NA,NA,7.8,16.1,0,11.95
vociferus,kd_US,california,1997,RR/A:KK/Y,GY/A:GY/Y,male,2,NA,NA,NA,NA,10/05/1997,4,1,NA,NA,NA,6.1,28.3,0,17.2
vociferus,kd_US,california,1997,RR/A:KR/W,GG/A:YR/W,male,1,Retained couples,NA,NA,NA,17/04/1997,4,1,NA,NA,NA,5,21.1,0,13.05
vociferus,kd_US,california,1997,RR/A:KR/W,GG/A:YR/W,male,2,NA,NA,NA,NA,04/06/1997,4,1,NA,NA,NA,8.9,16.1,3.3,12.5
vociferus,kd_US,california,1997,RR/A:OB/R,GY/A:RR/O,male,1,Retained couples,NA,NA,NA,14/04/1997,4,0,NA,NA,NA,3.3,16.7,0,10
vociferus,kd_US,california,1997,RR/A:OB/R,GY/A:RR/O,male,2,Retained couples,NA,NA,NA,18/05/1997,4,0,NA,NA,NA,7.2,27.2,1,17.2
vociferus,kd_US,california,1997,RR/A:OB/R,GY/A:RR/O,male,3,NA,NA,NA,NA,20/06/1997,4,0,NA,NA,NA,9.4,27.8,0,18.6
vociferus,kd_US,california,1997,RR/A:OK/O,RK/A:GG/O,male,1,Retained couples,NA,NA,NA,23/04/1997,4,0,NA,NA,NA,2.2,12.8,4.8,7.5
vociferus,kd_US,california,1997,RR/A:OK/O,RK/A:GG/O,male,2,Retained couples,NA,NA,NA,29/05/1997,4,0,NA,NA,NA,10.6,26.1,0,18.35
vociferus,kd_US,california,1997,RR/A:OK/O,RK/A:GG/O,male,3,NA,NA,NA,NA,11/06/1997,NA,0,NA,NA,NA,6.7,24.4,0,15.55
vociferus,kd_US,california,1997,RR/A:OO/Y,KO/A:YY/O,male,1,Retained couples,NA,NA,NA,01/04/1997,3,1,NA,NA,NA,-4.4,4.4,0,0
vociferus,kd_US,california,1997,RR/A:OO/Y,KO/A:YY/O,male,2,Divorced males,NA,NA,NA,12/05/1997,4,0,NA,NA,NA,7.2,30,1.5,18.6
vociferus,kd_US,california,1997,RR/A:OO/Y,BR/A:OO/O,male,3,NA,NA,NA,NA,05/06/1997,NA,0,NA,NA,NA,2.8,20,0,11.4
vociferus,kd_US,california,1997,RY/A:OO/O,YY/A:KO/R,male,1,Retained couples,NA,NA,NA,22/04/1997,4,0,NA,NA,NA,7.8,16.1,0,11.95
vociferus,kd_US,california,1997,RY/A:OO/O,YY/A:KO/R,male,2,NA,NA,NA,NA,30/05/1997,4,0,NA,NA,NA,10,30,0,20
vociferus,kd_US,california,1997,WO:WA,KA:WK,male,1,Retained couples,NA,NA,NA,05/04/1997,4,0,NA,NA,NA,-7.2,9.4,0,1.1
vociferus,kd_US,california,1997,WO:WA,KA:WK,male,2,Retained couples,NA,NA,NA,07/05/1997,4,1,NA,NA,NA,1.1,23.9,0,12.5
vociferus,kd_US,california,1997,WO:WA,KA:WK,male,3,NA,NA,NA,NA,21/06/1997,4,1,NA,NA,NA,6.7,26.7,0,16.7
vociferus,kd_US,california,1997,Y/A:O/R,KR/A:RR/O,male,1,Retained couples,NA,NA,NA,10/05/1997,NA,0,NA,NA,NA,6.1,28.3,0,17.2
vociferus,kd_US,california,1997,Y/A:O/R,KR/A:RR/O,male,2,Retained couples,NA,NA,NA,20/05/1997,4,0,NA,NA,NA,5.6,30,0,17.8
vociferus,kd_US,california,1997,Y/A:O/R,KR/A:RR/O,male,3,NA,NA,NA,NA,20/06/1997,4,0,NA,NA,NA,9.4,27.8,0,18.6
vociferus,kd_US,california,1997,YB/A:RR/R,RR/A:BY/R,male,1,Retained couples,NA,NA,NA,14/04/1997,4,1,NA,NA,NA,3.3,16.7,0,10
vociferus,kd_US,california,1997,YB/A:RR/R,RR/A:BY/R,male,2,NA,NA,NA,NA,22/06/1997,4,0,NA,NA,NA,6.1,22.8,0,14.45
vociferus,kd_US,california,1997,YK/A:RR/Y,BA:YY,male,1,Retained couples,NA,NA,NA,17/04/1997,4,1,NA,NA,NA,5,21.1,0,13.05
vociferus,kd_US,california,1997,YK/A:RR/Y,BA:YY,male,2,Retained couples,NA,NA,NA,01/06/1997,4,0,NA,NA,NA,9.4,23.3,0,16.35
vociferus,kd_US,california,1997,YK/A:RR/Y,BA:YY,male,3,NA,NA,NA,NA,14/06/1997,4,1,NA,NA,NA,12.8,22.2,0,17.5
vociferus,kd_US,california,1997,YY/A:YR/W,RR/A:BR/W,male,1,Retained couples,NA,NA,NA,04/04/1997,4,1,NA,NA,NA,-1.7,10.6,0,4.45
vociferus,kd_US,california,1997,YY/A:YR/W,RR/A:BR/W,male,2,NA,NA,NA,NA,18/05/1997,NA,0,NA,NA,NA,7.2,27.2,1,17.2
vociferus,kd_US,california,1999,KK/A:RR/O,KK/A:GG/G,male,1,Divorced males,NA,NA,NA,03/04/1999,4,0,NA,NA,NA,-2.2,1.1,0.3,-0.55
vociferus,kd_US,california,1999,KK/A:RR/O,GG/A:GK/G,male,2,NA,NA,NA,NA,21/06/1999,3,1,NA,NA,NA,15,28.3,0,21.65
vociferus,kd_US,california,1999,RR/A:KK/Y,K/A(G):K/R,male,1,Retained couples,NA,NA,NA,06/05/1999,4,0,NA,NA,NA,2.8,23.3,0,13.05
vociferus,kd_US,california,1999,RR/A:KK/Y,K/A(G):K/R,male,2,Retained couples,NA,NA,NA,21/06/1999,2,0,NA,NA,NA,15,28.3,0,21.65
vociferus,kd_US,california,1999,RR/A:KK/Y,K/A(G):K/R,male,3,NA,NA,NA,NA,27/06/1999,2,0,NA,NA,NA,6.7,27.2,0,16.95
vociferus,kd_US,california,2000,BW/A:GG/O,KG/A:RR/B,male,1,Retained couples,NA,NA,NA,29/05/2000,NA,0,NA,NA,NA,2.8,23.9,0,13.35
vociferus,kd_US,california,2000,BW/A:GG/O,KG/A:RR/B,male,2,NA,NA,NA,NA,06/06/2000,4,0,NA,NA,NA,4.4,27.8,0,16.1
vociferus,kd_US,california,2000,GG/A:RW/W,KW/A:YY/O,male,1,Retained couples,NA,NA,NA,10/05/2000,4,0,NA,NA,NA,-1.1,13.9,1.8,6.4
vociferus,kd_US,california,2000,GG/A:RW/W,KW/A:YY/O,male,2,NA,NA,NA,NA,11/06/2000,NA,0,NA,NA,NA,2.8,23.9,0,13.35
vociferus,kd_US,california,2000,GO/A:BB/R,BA:YY,male,1,Retained couples,NA,NA,NA,08/04/2000,4,0,NA,NA,NA,2.2,21.1,0,11.65
vociferus,kd_US,california,2000,GO/A:BB/R,BA:YY,male,2,Retained couples,NA,NA,NA,18/05/2000,4,0,NA,NA,NA,2.2,21.1,0,11.65
vociferus,kd_US,california,2000,GO/A:BB/R,BA:YY,male,3,NA,NA,NA,NA,27/05/2000,4,0,NA,NA,NA,8.3,27.2,0,17.75
vociferus,kd_US,california,2000,KK/A:BB/B,KK/A:OO/(G),male,1,Retained couples,NA,NA,NA,09/05/2000,3,1,NA,NA,NA,5.6,17.8,0,11.7
